order_id,customer_id,order_date,payment_method,order_status
12562,626,17-08-2022,Debit Card,Delivered
12563,784,08-11-2023,UPI,Delivered
12564,595,28-03-2022,UPI,Delivered
12565,179,07-06-2022,COD,Returned
12566,210,29-09-2023,Debit Card,Delivered
12567,500,06-06-2022,Credit Card,Delivered
12568,464,02-06-2022,COD,Delivered
12569,840,28-05-2023,Debit Card,Returned
12570,124,14-08-2023,UPI,Returned
12571,993,27-11-2023,Debit Card,Delivered
12572,113,16-06-2023,UPI,Delivered
12573,12,05-07-2023,COD,Returned
12574,126,21-11-2023,COD,Delivered
12575,565,10-04-2022,Wallet,Delivered
12576,331,18-02-2023,Wallet,Delivered
12577,901,09-09-2023,Wallet,Delivered
12578,283,17-10-2023,COD,Delivered
12579,140,01-12-2023,Credit Card,Delivered
12580,401,21-01-2023,COD,Delivered
12581,902,17-10-2022,Debit Card,Shipped
12582,97,18-07-2022,COD,Returned
12583,517,20-07-2022,COD,Shipped
12584,569,21-08-2023,UPI,Shipped
12585,924,19-07-2022,UPI,Delivered
12586,846,27-03-2022,UPI,Delivered
12587,69,17-04-2023,COD,Delivered
12588,118,02-08-2022,Credit Card,Cancelled
12589,888,28-11-2023,Debit Card,Delivered
12590,59,09-03-2022,Debit Card,Shipped
12591,33,04-10-2022,Credit Card,Delivered
12592,318,18-04-2023,Credit Card,Returned
12593,50,22-02-2023,Debit Card,Delivered
12594,880,17-11-2023,Wallet,Delivered
12595,489,09-06-2023,UPI,Returned
12596,19,23-11-2023,UPI,Delivered
12597,726,30-07-2023,Debit Card,Cancelled
12598,197,26-02-2022,Credit Card,Delivered
12599,891,21-06-2022,Wallet,Delivered
12600,450,30-06-2023,Debit Card,Delivered
12601,990,11-06-2023,UPI,Delivered
12602,559,29-04-2022,COD,Delivered
12603,679,10-06-2022,Credit Card,Delivered
12604,452,26-05-2023,COD,Delivered
12605,289,05-09-2023,Debit Card,Delivered
12606,141,01-04-2023,UPI,Delivered
12607,84,07-06-2022,Wallet,Delivered
12608,694,14-08-2022,COD,Returned
12609,391,09-03-2023,Wallet,Delivered
12610,591,07-08-2022,UPI,Delivered
12611,215,14-07-2022,COD,Delivered
12612,526,25-05-2023,Wallet,Delivered
12613,215,19-07-2023,Wallet,Delivered
12614,403,20-08-2023,COD,Shipped
12615,128,04-01-2022,UPI,Cancelled
12616,822,01-03-2023,Wallet,Delivered
12617,477,01-10-2023,Debit Card,Delivered
12618,760,16-03-2022,COD,Cancelled
12619,404,26-08-2022,Credit Card,Delivered
12620,29,10-01-2022,Credit Card,Delivered
12621,792,11-01-2022,UPI,Delivered
12622,338,11-07-2023,Debit Card,Delivered
12623,831,03-10-2022,Wallet,Shipped
12624,714,23-03-2022,Credit Card,Delivered
12625,361,26-01-2023,UPI,Delivered
12626,569,30-01-2023,Debit Card,Delivered
12627,392,11-04-2023,Debit Card,Returned
12628,218,22-01-2022,UPI,Cancelled
12629,574,27-04-2022,UPI,Delivered
12630,669,02-05-2022,Wallet,Delivered
12631,202,13-02-2022,UPI,Delivered
12632,17,15-05-2023,Wallet,Cancelled
12633,322,19-07-2023,Wallet,Returned
12634,518,29-07-2022,COD,Delivered
12635,570,17-09-2023,Debit Card,Returned
12636,325,22-02-2022,Debit Card,Delivered
12637,412,28-03-2022,Debit Card,Delivered
12638,318,22-11-2023,COD,Delivered
12639,681,01-08-2023,Wallet,Delivered
12640,965,14-04-2022,Wallet,Delivered
12641,82,29-07-2022,UPI,Delivered
12642,474,04-11-2023,COD,Delivered
12643,468,20-06-2023,UPI,Delivered
12644,425,21-01-2023,COD,Delivered
12645,945,01-09-2022,UPI,Delivered
12646,731,09-11-2023,Credit Card,Delivered
12647,689,30-05-2022,Debit Card,Delivered
12648,204,14-09-2023,Debit Card,Delivered
12649,583,22-06-2022,Wallet,Cancelled
12650,387,01-01-2023,Credit Card,Returned
12651,778,18-11-2022,Debit Card,Cancelled
12652,98,08-09-2023,Wallet,Delivered
12653,345,14-06-2022,Credit Card,Delivered
12654,803,07-01-2023,Debit Card,Delivered
12655,208,07-10-2022,UPI,Delivered
12656,514,26-10-2022,COD,Delivered
12657,636,22-02-2022,Credit Card,Delivered
12658,792,04-08-2023,Wallet,Cancelled
12659,586,29-09-2022,Credit Card,Delivered
12660,166,06-05-2023,Wallet,Shipped
12661,22,03-01-2023,Credit Card,Cancelled
12662,154,06-02-2022,Wallet,Delivered
12663,939,22-08-2022,Debit Card,Returned
12664,439,27-11-2023,UPI,Delivered
12665,295,17-05-2023,Debit Card,Cancelled
12666,219,30-07-2023,UPI,Delivered
12667,669,13-03-2023,Debit Card,Returned
12668,495,19-11-2022,Debit Card,Delivered
12669,230,19-05-2022,Credit Card,Shipped
12670,20,12-10-2022,COD,Delivered
12671,987,11-11-2023,Wallet,Delivered
12672,553,21-11-2022,Wallet,Returned
12673,950,18-05-2023,Wallet,Cancelled
12674,148,06-02-2022,UPI,Delivered
12675,108,13-05-2023,Wallet,Delivered
12676,403,28-07-2022,Wallet,Delivered
12677,596,14-02-2023,Credit Card,Shipped
12678,483,23-08-2022,Debit Card,Returned
12679,367,22-03-2022,Wallet,Cancelled
12680,834,31-10-2022,COD,Delivered
12681,414,06-01-2022,Wallet,Delivered
12682,309,16-08-2022,UPI,Delivered
12683,802,17-03-2023,UPI,Cancelled
12684,918,30-01-2022,UPI,Delivered
12685,835,09-03-2023,Wallet,Cancelled
12686,134,19-10-2022,Credit Card,Delivered
12687,719,18-04-2022,COD,Delivered
12688,283,17-06-2023,Wallet,Delivered
12689,778,13-05-2022,Credit Card,Delivered
12690,73,25-07-2023,Credit Card,Delivered
12691,481,13-01-2022,Wallet,Delivered
12692,352,14-06-2023,Wallet,Delivered
12693,560,28-01-2022,Credit Card,Cancelled
12694,326,09-01-2023,Credit Card,Delivered
12695,745,24-05-2022,Credit Card,Delivered
12696,443,30-07-2023,Wallet,Delivered
12697,100,29-03-2022,Credit Card,Delivered
12698,59,21-10-2023,UPI,Returned
12699,508,10-11-2023,Wallet,Delivered
12700,258,19-05-2022,UPI,Returned
12701,413,03-03-2022,Debit Card,Delivered
12702,452,13-07-2023,Wallet,Delivered
12703,65,05-05-2023,Debit Card,Delivered
12704,595,03-01-2022,Credit Card,Delivered
12705,154,15-09-2022,Credit Card,Delivered
12706,985,08-12-2022,COD,Returned
12707,266,07-10-2022,Credit Card,Delivered
12708,821,06-12-2022,Debit Card,Delivered
12709,79,02-05-2022,Credit Card,Delivered
12710,315,16-05-2022,Wallet,Delivered
12711,662,31-10-2022,Credit Card,Delivered
12712,947,14-09-2022,COD,Delivered
12713,560,01-04-2022,Credit Card,Delivered
12714,917,24-06-2023,Debit Card,Delivered
12715,891,27-06-2022,Debit Card,Delivered
12716,248,28-07-2023,Credit Card,Cancelled
12717,790,13-10-2023,Debit Card,Delivered
12718,868,24-11-2023,Debit Card,Delivered
12719,610,23-11-2022,COD,Shipped
12720,414,02-10-2022,Wallet,Delivered
12721,25,03-12-2022,COD,Delivered
12722,284,31-10-2022,UPI,Delivered
12723,449,10-01-2023,COD,Delivered
12724,881,18-02-2022,Credit Card,Delivered
12725,301,04-06-2022,Wallet,Shipped
12726,68,07-10-2022,Credit Card,Returned
12727,7,24-11-2023,UPI,Returned
12728,817,08-12-2022,Wallet,Returned
12729,137,13-10-2023,Debit Card,Delivered
12730,164,24-11-2023,COD,Delivered
12731,83,06-10-2022,Credit Card,Cancelled
12732,897,23-05-2023,UPI,Shipped
12733,650,15-06-2022,Debit Card,Delivered
12734,420,03-08-2022,COD,Shipped
12735,73,15-10-2023,Debit Card,Delivered
12736,237,27-05-2022,COD,Delivered
12737,46,07-10-2023,Wallet,Delivered
12738,618,10-10-2023,Debit Card,Delivered
12739,928,02-01-2023,Debit Card,Delivered
12740,800,01-06-2023,Debit Card,Delivered
12741,262,25-04-2022,Wallet,Delivered
12742,176,26-09-2022,UPI,Delivered
12743,166,29-09-2022,COD,Delivered
12744,657,01-12-2022,Debit Card,Shipped
12745,842,30-03-2022,Wallet,Delivered
12746,370,22-09-2022,UPI,Delivered
12747,795,13-04-2023,COD,Delivered
12748,54,17-08-2023,Wallet,Delivered
12749,690,18-05-2023,COD,Returned
12750,419,25-10-2023,Debit Card,Delivered
12751,756,20-09-2023,UPI,Returned
12752,507,10-12-2022,Wallet,Delivered
12753,341,24-06-2022,UPI,Delivered
12754,127,25-10-2023,Debit Card,Delivered
12755,409,09-11-2022,UPI,Delivered
12756,924,17-11-2023,UPI,Delivered
12757,367,25-09-2022,Credit Card,Delivered
12758,271,19-01-2023,UPI,Delivered
12759,644,22-04-2022,COD,Delivered
12760,605,05-10-2023,Wallet,Shipped
12761,379,15-12-2022,Credit Card,Delivered
12762,73,10-10-2023,Wallet,Delivered
12763,923,27-05-2022,Wallet,Delivered
12764,922,19-07-2022,Debit Card,Delivered
12765,915,07-12-2022,Debit Card,Delivered
12766,248,17-03-2023,Credit Card,Cancelled
12767,860,13-12-2022,Debit Card,Shipped
12768,785,19-05-2023,Debit Card,Delivered
12769,43,10-03-2023,Debit Card,Delivered
12770,377,01-07-2023,Wallet,Delivered
12771,41,25-08-2022,Credit Card,Delivered
12772,170,29-09-2023,Wallet,Delivered
12773,946,12-06-2022,COD,Delivered
12774,212,16-11-2023,Wallet,Delivered
12775,493,11-03-2022,COD,Delivered
12776,680,06-09-2022,UPI,Delivered
12777,39,08-05-2022,UPI,Delivered
12778,369,18-12-2022,COD,Delivered
12779,757,25-07-2022,COD,Delivered
12780,151,23-06-2023,Wallet,Cancelled
12781,111,09-06-2022,COD,Delivered
12782,480,06-03-2023,Credit Card,Returned
12783,436,23-09-2023,UPI,Delivered
12784,47,31-01-2022,UPI,Delivered
12785,575,07-09-2022,COD,Delivered
12786,737,07-08-2023,Debit Card,Delivered
12787,366,25-09-2023,Debit Card,Shipped
12788,69,19-01-2023,COD,Delivered
12789,299,13-11-2023,Credit Card,Delivered
12790,944,01-11-2022,Debit Card,Delivered
12791,802,01-01-2022,COD,Shipped
12792,296,18-10-2022,Credit Card,Delivered
12793,203,31-03-2023,Credit Card,Shipped
12794,61,09-01-2022,Wallet,Shipped
12795,946,24-12-2022,Credit Card,Delivered
12796,963,19-01-2023,Debit Card,Cancelled
12797,830,28-04-2022,Debit Card,Shipped
12798,314,09-05-2022,COD,Delivered
12799,161,29-11-2023,COD,Delivered
12800,331,11-04-2022,Credit Card,Delivered
12801,528,08-02-2022,UPI,Delivered
12802,338,07-06-2022,Wallet,Delivered
12803,606,03-02-2022,UPI,Delivered
12804,304,24-05-2023,Credit Card,Delivered
12805,503,23-08-2023,Credit Card,Delivered
12806,650,28-09-2023,UPI,Delivered
12807,338,20-09-2023,Wallet,Cancelled
12808,550,25-01-2022,UPI,Returned
12809,639,21-02-2022,COD,Delivered
12810,275,22-07-2023,Debit Card,Delivered
12811,164,11-06-2023,COD,Delivered
12812,443,01-05-2023,Debit Card,Shipped
12813,319,08-10-2022,Credit Card,Delivered
12814,589,21-10-2022,Wallet,Delivered
12815,504,23-12-2022,UPI,Shipped
12816,686,13-06-2022,Wallet,Shipped
12817,387,11-10-2022,UPI,Returned
12818,970,06-09-2022,COD,Returned
12819,870,01-10-2023,COD,Delivered
12820,833,12-11-2022,UPI,Delivered
12821,888,12-12-2022,Wallet,Delivered
12822,603,15-05-2023,UPI,Delivered
12823,750,10-10-2022,Credit Card,Cancelled
12824,776,02-07-2023,COD,Delivered
12825,691,11-08-2022,Credit Card,Delivered
12826,494,26-07-2022,COD,Shipped
12827,490,16-12-2022,COD,Delivered
12828,721,17-04-2022,Debit Card,Shipped
12829,73,16-10-2022,Credit Card,Shipped
12830,509,05-10-2023,Credit Card,Delivered
12831,390,05-11-2022,Debit Card,Delivered
12832,619,14-05-2023,Wallet,Delivered
12833,857,12-01-2023,Credit Card,Delivered
12834,295,22-05-2022,UPI,Delivered
12835,369,26-07-2023,Debit Card,Delivered
12836,956,21-09-2022,Credit Card,Shipped
12837,796,27-07-2022,Wallet,Delivered
12838,865,09-03-2022,Credit Card,Returned
12839,694,14-12-2022,COD,Delivered
12840,549,27-03-2022,UPI,Delivered
12841,649,15-06-2023,Debit Card,Shipped
12842,850,09-12-2022,COD,Delivered
12843,568,01-03-2023,Wallet,Delivered
12844,187,25-07-2022,COD,Delivered
12845,853,05-02-2023,COD,Returned
12846,770,27-12-2022,Wallet,Delivered
12847,445,05-05-2022,COD,Delivered
12848,570,02-01-2022,Debit Card,Delivered
12849,363,21-11-2022,Credit Card,Shipped
12850,123,02-05-2023,COD,Shipped
12851,188,25-08-2022,Debit Card,Delivered
12852,742,14-01-2022,Credit Card,Cancelled
12853,680,12-06-2023,Credit Card,Delivered
12854,420,25-05-2023,COD,Delivered
12855,626,20-05-2022,Debit Card,Delivered
12856,252,12-10-2023,COD,Delivered
12857,619,28-05-2022,Wallet,Delivered
12858,549,19-07-2022,Credit Card,Delivered
12859,335,04-06-2022,COD,Delivered
12860,92,26-11-2022,Credit Card,Returned
12861,530,01-08-2022,Debit Card,Delivered
12862,866,03-11-2022,UPI,Delivered
12863,63,04-05-2022,COD,Shipped
12864,662,15-10-2022,COD,Delivered
12865,512,01-01-2022,Credit Card,Delivered
12866,139,13-04-2023,Debit Card,Returned
12867,698,10-09-2022,Wallet,Delivered
12868,185,05-10-2022,Debit Card,Delivered
12869,205,24-10-2023,COD,Delivered
12870,772,29-06-2023,Wallet,Cancelled
12871,214,12-08-2022,Debit Card,Delivered
12872,256,06-07-2022,UPI,Cancelled
12873,135,25-10-2023,Credit Card,Delivered
12874,573,10-04-2022,Debit Card,Delivered
12875,875,24-03-2023,Debit Card,Cancelled
12876,822,27-06-2023,UPI,Delivered
12877,88,07-12-2022,COD,Delivered
12878,836,20-01-2022,Credit Card,Delivered
12879,988,17-10-2023,Debit Card,Cancelled
12880,207,11-02-2022,Wallet,Delivered
12881,129,14-11-2023,Debit Card,Delivered
12882,823,30-05-2022,Credit Card,Delivered
12883,3,20-06-2022,Debit Card,Shipped
12884,974,12-05-2022,UPI,Delivered
12885,934,04-08-2023,Debit Card,Delivered
12886,754,26-07-2023,Debit Card,Delivered
12887,121,09-01-2022,Wallet,Delivered
12888,385,12-09-2022,UPI,Delivered
12889,614,24-06-2023,UPI,Delivered
12890,38,09-02-2023,Debit Card,Delivered
12891,341,29-03-2023,Wallet,Returned
12892,925,20-09-2022,Debit Card,Cancelled
12893,645,08-04-2023,Debit Card,Delivered
12894,714,04-11-2022,Credit Card,Cancelled
12895,860,28-06-2022,Credit Card,Delivered
12896,21,18-02-2023,Wallet,Cancelled
12897,242,18-06-2023,COD,Delivered
12898,455,15-11-2023,Credit Card,Delivered
12899,963,09-02-2022,COD,Shipped
12900,621,25-05-2022,UPI,Cancelled
12901,303,26-09-2022,Credit Card,Delivered
12902,596,17-10-2022,Credit Card,Delivered
12903,595,19-06-2023,Wallet,Delivered
12904,803,15-02-2022,COD,Delivered
12905,964,07-07-2023,Credit Card,Delivered
12906,69,23-07-2023,Credit Card,Delivered
12907,129,19-02-2022,Wallet,Cancelled
12908,196,20-09-2023,Wallet,Delivered
12909,140,14-04-2023,COD,Delivered
12910,444,06-02-2022,UPI,Delivered
12911,283,20-05-2023,UPI,Delivered
12912,312,07-10-2022,Debit Card,Delivered
12913,746,06-02-2023,Credit Card,Delivered
12914,535,09-08-2022,COD,Returned
12915,665,21-01-2023,Credit Card,Cancelled
12916,277,28-06-2022,COD,Delivered
12917,61,04-12-2022,COD,Delivered
12918,319,02-01-2023,COD,Delivered
12919,890,06-06-2022,Credit Card,Cancelled
12920,52,13-03-2022,Wallet,Returned
12921,856,07-08-2023,Credit Card,Delivered
12922,153,05-05-2022,COD,Delivered
12923,749,03-03-2023,Debit Card,Cancelled
12924,311,21-02-2022,UPI,Delivered
12925,814,25-05-2022,COD,Delivered
12926,544,25-03-2023,Debit Card,Shipped
12927,567,25-05-2022,Wallet,Returned
12928,864,12-08-2022,COD,Delivered
12929,389,28-07-2023,Debit Card,Delivered
12930,548,06-06-2022,COD,Delivered
12931,622,15-04-2022,Credit Card,Delivered
12932,177,01-05-2022,Debit Card,Delivered
12933,362,30-10-2022,Credit Card,Delivered
12934,314,14-10-2022,Credit Card,Returned
12935,807,15-11-2023,Debit Card,Cancelled
12936,848,14-04-2022,UPI,Delivered
12937,97,16-07-2023,Debit Card,Delivered
12938,881,23-02-2023,UPI,Delivered
12939,213,07-08-2022,COD,Delivered
12940,829,07-06-2023,COD,Delivered
12941,137,22-01-2023,Debit Card,Delivered
12942,6,04-10-2022,COD,Cancelled
12943,109,23-12-2022,Wallet,Delivered
12944,547,03-02-2022,Credit Card,Shipped
12945,39,24-08-2023,Credit Card,Shipped
12946,662,30-12-2022,UPI,Delivered
12947,425,28-05-2022,COD,Delivered
12948,630,08-08-2023,UPI,Shipped
12949,261,03-12-2022,Credit Card,Shipped
12950,426,12-05-2023,Credit Card,Delivered
12951,87,17-12-2022,COD,Delivered
12952,465,22-01-2023,Wallet,Delivered
12953,76,03-07-2022,Wallet,Shipped
12954,471,13-04-2022,COD,Delivered
12955,976,02-08-2023,COD,Delivered
12956,963,26-07-2023,UPI,Cancelled
12957,414,11-04-2022,COD,Delivered
12958,825,13-11-2023,Wallet,Delivered
12959,895,27-07-2023,COD,Delivered
12960,726,18-10-2022,UPI,Cancelled
12961,457,05-03-2023,UPI,Delivered
12962,285,08-06-2023,UPI,Delivered
12963,239,19-09-2023,UPI,Delivered
12964,677,31-07-2023,Debit Card,Delivered
12965,599,01-04-2023,COD,Delivered
12966,653,19-07-2023,Credit Card,Delivered
12967,672,17-04-2022,COD,Delivered
12968,558,09-09-2023,Debit Card,Cancelled
12969,372,06-11-2023,UPI,Cancelled
12970,495,10-01-2022,Debit Card,Delivered
12971,624,28-03-2022,Wallet,Delivered
12972,919,25-04-2023,Wallet,Delivered
12973,45,30-12-2022,COD,Cancelled
12974,401,20-11-2022,COD,Delivered
12975,247,20-02-2023,Credit Card,Delivered
12976,616,22-03-2022,Credit Card,Delivered
12977,597,24-10-2022,Wallet,Delivered
12978,450,09-01-2023,UPI,Delivered
12979,485,09-02-2023,Debit Card,Delivered
12980,646,07-05-2023,Credit Card,Delivered
12981,620,13-07-2023,Credit Card,Returned
12982,18,21-01-2023,UPI,Delivered
12983,606,04-03-2023,UPI,Delivered
12984,662,26-08-2022,COD,Delivered
12985,758,22-10-2022,Debit Card,Delivered
12986,289,23-02-2022,UPI,Delivered
12987,414,28-02-2023,Credit Card,Delivered
12988,721,24-04-2022,Credit Card,Delivered
12989,638,07-07-2023,Wallet,Delivered
12990,235,25-07-2023,UPI,Delivered
12991,416,10-04-2022,COD,Delivered
12992,938,10-03-2023,Debit Card,Cancelled
12993,499,17-10-2023,COD,Delivered
12994,974,22-01-2022,Credit Card,Delivered
12995,634,14-04-2023,COD,Delivered
12996,650,12-09-2023,Credit Card,Delivered
12997,115,11-11-2022,Credit Card,Delivered
12998,932,16-09-2022,Credit Card,Delivered
12999,674,26-02-2022,Credit Card,Returned
13000,713,07-07-2022,Credit Card,Delivered
